OREB,W,0.541649386
W,OREB,0.541649386
BLK,FTA,0.542828814
FTA,BLK,0.542828814
GP,DREB,0.544873003
DREB,GP,0.544873003
GP,PF,0.546886795
PF,GP,0.546886795
DD2,BLK,0.54694278
BLK,DD2,0.54694278
FP,3PA,0.548392254
3PA,FP,0.548392254
FTA,SALARY,0.54936895
SALARY,FTA,0.54936895
DD2,AST,0.549447965
AST,DD2,0.549447965
FGM,SALARY,0.54970823
SALARY,FGM,0.54970823
PTS,SALARY,0.556533548
SALARY,PTS,0.556533548
SALARY,TOV,0.556957763
TOV,SALARY,0.556957763
PTS,OREB,0.565394997
OREB,PTS,0.565394997
MIN,L,0.565569824
L,MIN,0.565569824
GP,FP,0.569366181
FP,GP,0.569366181
FP,3PM,0.570017031
3PM,FP,0.570017031
W,+/-,0.574590221
+/-,W,0.574590221
OREB,SALARY,0.578346059
SALARY,OREB,0.578346059
REB,GP,0.578837851
GP,REB,0.578837851
DD2,STL,0.580592347
STL,DD2,0.580592347
TD3,FP,0.582028766
FP,TD3,0.582028766
FTA,3PA,0.58208842
3PA,FTA,0.58208842
OREB,FTA,0.584030689
FTA,OREB,0.584030689
REB,AST,0.595058814
AST,REB,0.595058814
FTM,PF,0.596899131
PF,FTM,0.596899131
PTS,BLK,0.598824064
BLK,PTS,0.598824064
PF,FTA,0.601189945
FTA,PF,0.601189945
3PM,FTA,0.608303888
FTA,3PM,0.608303888
FP,SALARY,0.610079824
SALARY,FP,0.610079824
FGM,OREB,0.61082015
OREB,FGM,0.61082015
GP,OREB,0.617931026
OREB,GP,0.617931026
OREB,BLK,0.617956314
BLK,OREB,0.617956314
STL,REB,0.63057025
REB,STL,0.63057025
FGM,3PA,0.632764366
3PA,FGM,0.632764366
FGM,TD3,0.634346252
TD3,FGM,0.634346252
FGM,BLK,0.643314972
BLK,FGM,0.643314972
PF,OREB,0.648695155
OREB,PF,0.648695155
FGM,3PM,0.651422455
3PM,FGM,0.651422455
FGA,REB,0.652138859
REB,FGA,0.652138859
DD2,SALARY,0.655339276
SALARY,DD2,0.655339276
DREB,AST,0.656133089
AST,DREB,0.656133089
AST,3PA,0.660312474
3PA,AST,0.660312474
FTM,REB,0.661070062
REB,FTM,0.661070062
BLK,DREB,0.662766013
DREB,BLK,0.662766013
REB,SALARY,0.663233164
SALARY,REB,0.663233164
REB,BLK,0.668257747
BLK,REB,0.668257747
DREB,SALARY,0.668407288
SALARY,DREB,0.668407288
DREB,STL,0.668684965
STL,DREB,0.668684965
TD3,AST,0.670455554
AST,TD3,0.670455554
GP,MIN,0.671020063
MIN,GP,0.671020063
FGA,DD2,0.672757463
DD2,FGA,0.672757463
3PM,AST,0.674925095
AST,3PM,0.674925095
SALARY,MIN,0.67586992
MIN,SALARY,0.67586992
FTM,3PA,0.676925081
3PA,FTM,0.676925081
3PA,TD3,0.686985758
TD3,3PA,0.686985758
DREB,FGA,0.695156634
FGA,DREB,0.695156634
TOV,DD2,0.695946111
DD2,TOV,0.695946111
REB,TOV,0.696082368
TOV,REB,0.696082368
3PA,PTS,0.698126865
PTS,3PA,0.698126865
FTM,DREB,0.699968933
DREB,FTM,0.699968933
3PM,FTM,0.702304567
FTM,3PM,0.702304567
PF,AST,0.702731936
AST,PF,0.702731936
FTA,STL,0.70285479
STL,FTA,0.70285479
FTM,MIN,0.704117708
MIN,FTM,0.704117708
STL,FTM,0.707873326
FTM,STL,0.707873326
FTA,AST,0.712486324
AST,FTA,0.712486324
FTA,TD3,0.713654503
TD3,FTA,0.713654503
PTS,TD3,0.718254588
TD3,PTS,0.718254588
STL,PF,0.71876998
PF,STL,0.71876998
3PM,PTS,0.718791616
PTS,3PM,0.718791616
FGA,PF,0.719466097
PF,FGA,0.719466097
BLK,MIN,0.72006979
MIN,BLK,0.72006979
DREB,PF,0.722290855
PF,DREB,0.722290855
REB,PF,0.722643606
PF,REB,0.722643606
3PA,TOV,0.725051953
TOV,3PA,0.725051953
FP,BLK,0.726620015
BLK,FP,0.726620015
TD3,FGA,0.727175247
FGA,TD3,0.727175247
PF,BLK,0.727614542
BLK,PF,0.727614542
TD3,3PM,0.728222612
3PM,TD3,0.728222612
MIN,AST,0.728810989
AST,MIN,0.728810989
FP,OREB,0.731837867
OREB,FP,0.731837867
3PM,TOV,0.736766877
TOV,3PM,0.736766877
DREB,TOV,0.74033999
TOV,DREB,0.74033999
PTS,PF,0.740654853
PF,PTS,0.740654853
TOV,STL,0.741780131
STL,TOV,0.741780131
3PA,FGA,0.744289363
FGA,3PA,0.744289363
DD2,OREB,0.7444806
OREB,DD2,0.7444806
TOV,PF,0.745310923
PF,TOV,0.745310923
PTS,REB,0.745390424
REB,PTS,0.745390424
L,GP,0.749135238
GP,L,0.749135238
FGM,DD2,0.75241211
DD2,FGM,0.75241211
DD2,FTM,0.754376999
FTM,DD2,0.754376999
