TOV,DREB,0.531973646
DREB,TOV,0.531973646
AST,OREB,0.533751941
OREB,AST,0.533751941
BLK,FP,0.538544592
FP,BLK,0.538544592
PF,3P%,0.540339349
3P%,PF,0.540339349
PF,REB,0.540435084
REB,PF,0.540435084
FTA,DD2,0.544995523
DD2,FTA,0.544995523
DREB,AST,0.546769786
AST,DREB,0.546769786
AST,FGM,0.552972264
FGM,AST,0.552972264
PF,FTA,0.557336519
FTA,PF,0.557336519
TOV,REB,0.557430011
REB,TOV,0.557430011
DREB,PF,0.560540589
PF,DREB,0.560540589
3PM,PF,0.565842703
PF,3PM,0.565842703
3PM,3P%,0.569776068
3P%,3PM,0.569776068
3PM,PTS,0.582786307
PTS,3PM,0.582786307
AST,REB,0.58408967
REB,AST,0.58408967
FGA,3PA,0.586764729
3PA,FGA,0.586764729
FGA,3PM,0.59366448
3PM,FGA,0.59366448
FGM,PF,0.594410824
PF,FGM,0.594410824
FTM,FP,0.595657072
FP,FTM,0.595657072
FGA,FTM,0.596271831
FTM,FGA,0.596271831
FTM,DD2,0.59650333
DD2,FTM,0.59650333
FTA,FP,0.601933713
FP,FTA,0.601933713
PF,FGA,0.604772255
FGA,PF,0.604772255
MIN,STL,0.612234906
STL,MIN,0.612234906
FGA,FTA,0.614436067
FTA,FGA,0.614436067
FTA,TOV,0.627289267
TOV,FTA,0.627289267
3PM,MIN,0.6318245
MIN,3PM,0.6318245
TOV,FTM,0.635987325
FTM,TOV,0.635987325
PTS,REB,0.642905592
REB,PTS,0.642905592
FP,PF,0.647044406
PF,FP,0.647044406
PTS,PF,0.647185462
PF,PTS,0.647185462
MIN,3PA,0.651080502
3PA,MIN,0.651080502
REB,FGM,0.653232131
FGM,REB,0.653232131
DD2,REB,0.659125789
REB,DD2,0.659125789
MIN,FGM,0.663049222
FGM,MIN,0.663049222
FTM,FGM,0.672170857
FGM,FTM,0.672170857
TOV,AST,0.674882138
AST,TOV,0.674882138
REB,MIN,0.675165188
MIN,REB,0.675165188
FP,DD2,0.676738326
DD2,FP,0.676738326
PTS,MIN,0.677804508
MIN,PTS,0.677804508
TOV,DD2,0.68070282
DD2,TOV,0.68070282
TOV,FGA,0.681256461
FGA,TOV,0.681256461
REB,FGA,0.690475715
FGA,REB,0.690475715
DREB,FGM,0.690708458
FGM,DREB,0.690708458
FP,OREB,0.691873526
OREB,FP,0.691873526
DREB,PTS,0.692025565
PTS,DREB,0.692025565
FTA,FGM,0.694917727
FGM,FTA,0.694917727
DD2,DREB,0.696074117
DREB,DD2,0.696074117
FGA,DD2,0.698705999
DD2,FGA,0.698705999
L,GP,0.704774494
GP,L,0.704774494
OREB,DREB,0.706541316
DREB,OREB,0.706541316
AST,FP,0.711596544
FP,AST,0.711596544
FGM,DD2,0.718371813
DD2,FGM,0.718371813
DREB,MIN,0.727683702
MIN,DREB,0.727683702
TOV,FP,0.736518981
FP,TOV,0.736518981
DD2,PTS,0.739147841
PTS,DD2,0.739147841
PTS,FTM,0.742439381
FTM,PTS,0.742439381
FGA,DREB,0.743208146
DREB,FGA,0.743208146
PTS,FTA,0.747321866
FTA,PTS,0.747321866
TOV,PTS,0.750922343
PTS,TOV,0.750922343
MIN,FGA,0.768717166
FGA,MIN,0.768717166
MIN,FP,0.786748307
FP,MIN,0.786748307
TOV,FGM,0.786788276
FGM,TOV,0.786788276
OREB,REB,0.847501054
REB,OREB,0.847501054
PTS,FP,0.86367441
FP,PTS,0.86367441
FGM,FP,0.869273257
FP,FGM,0.869273257
DREB,FP,0.875985332
FP,DREB,0.875985332
REB,FP,0.876443863
FP,REB,0.876443863
FGA,FP,0.877098076
FP,FGA,0.877098076
W,GP,0.899570569
GP,W,0.899570569
FTA,FTM,0.941552938
FTM,FTA,0.941552938
FGA,PTS,0.952837019
PTS,FGA,0.952837019
FGM,FGA,0.954269099
FGA,FGM,0.954269099
3PM,3PA,0.956538379
3PA,3PM,0.956538379
REB,DREB,0.973978443
DREB,REB,0.973978443
PTS,FGM,0.98428808
FGM,PTS,0.98428808
YEAR,YEAR,1
FTM,FTM,1
DD2,DD2,1
SALARY,SALARY,1
AGE,AGE,1
GP,GP,1
W,W,1
L,L,1
MIN,MIN,1
PTS,PTS,1
FGM,FGM,1
FGA,FGA,1
FG%,FG%,1
3PM,3PM,1
+/-,+/-,1
3PA,3PA,1
FTA,FTA,1
FT%,FT%,1
OREB,OREB,1
DREB,DREB,1
REB,REB,1
AST,AST,1
TOV,TOV,1
STL,STL,1
BLK,BLK,1
PF,PF,1
FP,FP,1
3P%,3P%,1
RK,RK,1
YEAR,TD3,
SALARY,TD3,
AGE,TD3,
GP,TD3,
W,TD3,
L,TD3,
MIN,TD3,
PTS,TD3,
FGM,TD3,
FGA,TD3,
FG%,TD3,
3PM,TD3,
3PA,TD3,
3P%,TD3,
FTM,TD3,
FTA,TD3,
FT%,TD3,
OREB,TD3,
DREB,TD3,
REB,TD3,
AST,TD3,
TOV,TD3,
STL,TD3,
BLK,TD3,
PF,TD3,
FP,TD3,
DD2,TD3,
TD3,YEAR,
TD3,SALARY,
TD3,AGE,
TD3,GP,
TD3,W,
TD3,L,
TD3,MIN,
TD3,PTS,
TD3,FGM,
TD3,FGA,
TD3,FG%,
TD3,3PM,
TD3,3PA,
TD3,3P%,
TD3,FTM,
TD3,FTA,
TD3,FT%,
TD3,OREB,
TD3,DREB,
TD3,REB,
TD3,AST,
TD3,TOV,
TD3,STL,
TD3,BLK,
TD3,PF,
TD3,FP,
TD3,DD2,
TD3,TD3,
TD3,+/-,
TD3,RK,
+/-,TD3,
RK,TD3,
